HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2460340.54062,2024-01-31.0407891,bF,1.66,17.188,15.458,0.044,2.383,0.097,g
2460340.54189,2024-01-31.0420533,bF,1.64,17.185,15.265,0.037,2.844,0.098,g
2460340.54315,2024-01-31.0433180,bF,1.59,17.139,15.108,0.034,3.287,0.102,g
2460341.35337,2024-01-31.8535954,bn,1.47,17.095,15.306,0.042,2.741,0.106,g
2460341.35459,2024-01-31.8548137,bn,1.48,17.006,15.237,0.043,2.916,0.115,g
2460341.35582,2024-01-31.8560461,bn,1.52,17.073,15.199,0.039,3.025,0.108,g
2460341.66820,2024-02-01.1684445,br,1.37,17.096,15.313,0.043,2.721,0.107,g
2460341.66941,2024-02-01.1696655,br,1.42,17.133,15.333,0.043,2.673,0.103,g
2460341.67065,2024-02-01.1708976,br,1.41,16.978,15.073,0.039,3.397,0.121,g
2460342.66520,2024-02-02.1655292,br,1.47,17.072,15.350,0.046,2.630,0.110,g
2460342.66642,2024-02-02.1667451,br,1.50,17.021,15.344,0.048,2.645,0.114,g
2460342.66765,2024-02-02.1679803,br,1.46,17.093,15.652,0.059,1.992,0.107,g
2460345.34623,2024-02-04.8467625,bn,1.48,16.970,14.681,0.027,4.870,0.121,g
2460345.34746,2024-02-04.8479937,bn,1.50,16.931,14.904,0.035,3.967,0.125,g
2460345.34868,2024-02-04.8492224,bn,1.51,16.961,14.710,0.028,4.741,0.122,g
2460346.33837,2024-02-05.8389858,bn,1.51,17.097,15.118,0.036,3.255,0.107,g
2460346.33960,2024-02-05.8402112,bn,1.49,17.105,15.131,0.035,3.219,0.105,g
2460346.34083,2024-02-05.8414422,bn,1.51,17.029,14.905,0.032,3.961,0.114,g
2460348.33745,2024-02-07.8382260,bn,1.54,17.172,15.200,0.035,3.018,0.100,g
2460348.33888,2024-02-07.8396512,bn,1.51,17.059,15.237,0.041,2.917,0.110,g
2460348.34021,2024-02-07.8409842,bn,1.51,17.073,15.241,0.041,2.910,0.109,g
2460348.64911,2024-02-08.1498972,br,1.42,16.911,14.813,0.033,4.312,0.129,g
2460348.65031,2024-02-08.1511122,br,1.44,16.830,14.829,0.036,4.252,0.138,g
2460348.65153,2024-02-08.1523261,br,1.50,16.880,14.994,0.039,3.650,0.131,g
2460349.33584,2024-02-08.8366887,bn,1.49,16.911,14.856,0.034,4.147,0.128,g
2460349.33707,2024-02-08.8379202,bn,1.45,16.915,14.818,0.033,4.294,0.127,g
2460349.33829,2024-02-08.8391478,bn,1.51,16.835,14.621,0.029,5.150,0.137,g
2460350.32936,2024-02-09.8302799,bn,1.52,17.061,15.320,0.044,2.704,0.110,g
2460350.33060,2024-02-09.8315219,bn,1.48,17.081,15.144,0.037,3.181,0.108,g
2460350.33183,2024-02-09.8327541,bn,1.50,17.076,15.246,0.040,2.894,0.108,g
2460351.33054,2024-02-10.8315355,bn,1.49,17.151,15.404,0.044,2.503,0.101,g
2460351.33177,2024-02-10.8327680,bn,1.48,17.168,15.524,0.048,2.241,0.099,g
2460351.33301,2024-02-10.8340050,bn,1.50,17.238,15.331,0.038,2.677,0.094,g
2460352.32218,2024-02-11.8232565,bn,1.52,16.945,14.772,0.029,4.480,0.123,g
2460352.32341,2024-02-11.8244857,bn,1.48,17.097,15.104,0.036,3.298,0.107,g
2460352.32465,2024-02-11.8257218,bn,1.50,17.117,15.236,0.039,2.921,0.104,g
2460353.32689,2024-02-12.8280438,bn,1.48,17.152,15.321,0.040,2.702,0.101,g
2460353.32813,2024-02-12.8292746,bn,1.47,17.080,15.120,0.037,3.249,0.109,g
2460353.32935,2024-02-12.8305047,bn,1.56,16.981,15.022,0.036,3.557,0.118,g
2460353.63302,2024-02-13.1342050,br,1.42,16.949,15.187,0.044,3.058,0.123,g
2460353.63425,2024-02-13.1354282,br,1.41,16.892,15.253,0.049,2.875,0.129,g
2460353.63548,2024-02-13.1366525,br,1.43,17.086,15.595,0.056,2.099,0.108,g
2460354.32155,2024-02-13.8227859,bn,1.52,17.035,15.274,0.043,2.820,0.112,g
2460354.32278,2024-02-13.8240089,bn,1.58,16.985,15.094,0.038,3.330,0.118,g
2460354.32401,2024-02-13.8252378,bn,1.58,16.973,15.127,0.040,3.230,0.119,g
2460354.62999,2024-02-14.1312417,br,1.5,16.684,15.377,0.066,2.566,0.155,g
2460354.63121,2024-02-14.1324658,br,1.38,16.578,15.336,0.071,2.665,0.171,g
2460355.62286,2024-02-15.1241854,br,1.54,16.273,14.960,0.066,3.765,0.227,g
2460355.62406,2024-02-15.1253942,br,1.78,16.242,15.628,0.124,2.037,0.232,g
2460355.62529,2024-02-15.1266208,br,2.02,15.846,14.546,0.067,5.519,0.337,g
2460357.32586,2024-02-16.8273045,bn,1.44,16.174,14.606,0.052,5.223,0.248,g
2460357.32708,2024-02-16.8285357,bn,1.50,16.291,14.905,0.062,3.964,0.223,g
2460357.32831,2024-02-16.8297645,bn,1.54,16.425,14.968,0.058,3.741,0.197,g
2460358.55086,2024-02-18.0524053,bF,1.99,16.564,15.237,0.064,2.918,0.172,g
2460358.55213,2024-02-18.0536711,bF,1.97,16.680,15.306,0.062,2.739,0.155,g
2460358.55339,2024-02-18.0549435,bF,1.98,16.633,15.072,0.052,3.398,0.162,g
2460359.53132,2024-02-19.0329405,bF,2.00,16.608,15.416,0.073,2.476,0.165,g
2460359.53261,2024-02-19.0342344,bF,1.99,16.743,15.491,0.069,2.310,0.146,g
2460359.53387,2024-02-19.0354969,bF,1.60,16.657,15.525,0.077,2.239,0.158,g
2460359.57209,2024-02-19.0737061,bF,2.05,16.517,15.069,0.058,3.409,0.180,g
2460359.63115,2024-02-19.1327697,br,1.61,15.697,15.207,0.140,3.000,0.384,g
2460359.63236,2024-02-19.1339839,br,1.39,15.684,>15.684,99.990,-0.374,0.387,g
2460359.63359,2024-02-19.1352106,br,1.72,15.438,14.993,0.147,3.654,0.487,g
2460361.60186,2024-02-21.1036312,br,1.34,15.619,>15.619,99.990,1.689,0.411,g
2460361.60308,2024-02-21.1048473,br,1.49,15.478,15.008,0.142,3.604,0.469,g
2460361.60431,2024-02-21.1060777,br,1.51,15.544,>15.544,99.990,-0.250,0.440,g
2460361.62825,2024-02-21.1300271,br,1.89,15.414,15.327,0.204,2.686,0.498,g
2460362.54283,2024-02-22.0446743,bj,1.62,16.591,15.459,0.077,2.379,0.168,g
2460362.54408,2024-02-22.0459053,bj,1.58,16.379,15.555,0.103,2.178,0.204,g
2460362.54530,2024-02-22.0471363,bj,1.57,16.457,15.439,0.086,2.423,0.190,g
2460363.59275,2024-02-23.0946569,bF,2.47,16.003,15.006,0.088,3.609,0.289,g
2460363.59404,2024-02-23.0959438,bF,2.49,15.926,15.465,0.143,2.366,0.310,g
2460364.62320,2024-02-24.1251782,br,2.17,14.396,14.356,0.213,6.567,1.275,g
2460364.62442,2024-02-24.1264050,br,1.86,14.570,14.135,0.150,8.053,1.101,g
2460365.59441,2024-02-25.0964591,br,1.96,15.061,14.570,0.141,5.397,0.693,g
2460365.59564,2024-02-25.0976900,br,2.04,15.117,>15.117,99.990,2.960,0.654,g
2460365.59686,2024-02-25.0989056,br,2.12,14.965,>14.965,99.990,-1.028,0.750,g
2460367.53999,2024-02-27.0421754,bF,1.94,16.401,15.125,0.068,3.234,0.200,g
2460367.54127,2024-02-27.0434553,bF,2.00,16.476,15.171,0.066,3.101,0.187,g
2460367.54254,2024-02-27.0447278,bF,1.97,16.406,15.141,0.068,3.188,0.199,g
2460369.53289,2024-02-29.0352165,bj,1.58,17.184,15.360,0.041,2.606,0.097,g
2460369.53413,2024-02-29.0364461,bj,1.54,17.175,15.517,0.047,2.255,0.098,g
2460369.53534,2024-02-29.0376598,bj,1.54,17.235,15.501,0.044,2.289,0.093,g
2460371.52771,2024-03-02.0301557,bj,1.56,17.216,15.496,0.045,2.299,0.094,g
2460371.52893,2024-03-02.0313835,bj,1.55,17.253,15.532,0.045,2.225,0.091,g
2460371.53015,2024-03-02.0325993,bj,1.53,17.231,15.568,0.047,2.152,0.093,g
2460372.52001,2024-03-03.0225269,bF,1.43,17.015,15.155,0.039,3.147,0.114,g
2460372.52128,2024-03-03.0237935,bF,1.47,17.021,14.969,0.033,3.736,0.114,g
2460372.52255,2024-03-03.0250673,bF,1.43,16.930,14.795,0.031,4.383,0.123,g
2460373.52218,2024-03-04.0247606,bj,1.64,17.086,15.247,0.040,2.893,0.107,g
2460373.52341,2024-03-04.0259950,bj,1.62,17.136,15.303,0.040,2.747,0.102,g
2460373.52464,2024-03-04.0272190,bj,1.64,17.261,15.543,0.045,2.202,0.091,g
2460374.51420,2024-03-05.0168453,bF,2.25,17.018,15.412,0.050,2.483,0.114,g
2460374.51548,2024-03-05.0181214,bF,2.28,17.079,15.339,0.044,2.659,0.108,g
2460374.51674,2024-03-05.0193849,bF,2.24,17.032,15.471,0.052,2.352,0.112,g
2460375.51278,2024-03-06.0155003,bj,1.59,17.144,15.317,0.041,2.711,0.101,g
2460375.51403,2024-03-06.0167291,bj,1.58,17.037,15.375,0.047,2.571,0.111,g
2460375.51524,2024-03-06.0179465,bj,1.56,17.085,15.313,0.043,2.722,0.107,g
2460376.51181,2024-03-07.0145902,bj,1.79,17.013,14.924,0.032,3.895,0.114,g
2460376.51304,2024-03-07.0158163,bj,1.65,17.037,15.025,0.034,3.549,0.112,g
2460376.51427,2024-03-07.0170474,bj,1.64,16.941,14.733,0.029,4.645,0.122,g
2460377.51086,2024-03-08.0136866,bj,1.61,17.099,15.536,0.052,2.216,0.105,g
2460377.51207,2024-03-08.0149084,bj,1.60,17.184,15.688,0.055,1.928,0.097,g
2460377.51330,2024-03-08.0161396,bj,1.56,17.116,15.510,0.050,2.272,0.104,g
2460379.50533,2024-03-10.0082821,bj,1.67,16.999,15.798,0.072,1.742,0.115,g
2460379.50656,2024-03-10.0095121,bj,1.63,17.104,15.733,0.062,1.848,0.105,g
2460379.50779,2024-03-10.0107394,bj,1.70,17.102,15.791,0.065,1.753,0.105,g
2460381.49974,2024-03-12.0028061,bj,2.06,16.849,15.142,0.045,3.187,0.133,g
2460381.50097,2024-03-12.0040353,bj,2.07,16.904,15.249,0.048,2.888,0.126,g
2460381.50220,2024-03-12.0052641,bj,2.05,16.930,15.433,0.055,2.437,0.123,g
2460383.49414,2024-03-13.9973222,bj,2.01,16.312,15.058,0.069,3.442,0.217,g
2460383.49660,2024-03-13.9997811,bj,1.63,16.608,15.072,0.053,3.398,0.166,g
2460477.93211,2024-06-16.4352254,bF,1.72,16.985,15.327,0.047,2.688,0.117,g
2460477.93336,2024-06-16.4364748,bF,1.79,16.877,15.056,0.041,3.447,0.129,g
2460477.93460,2024-06-16.4377173,bF,1.77,16.985,15.367,0.049,2.590,0.117,g
2460478.93233,2024-06-17.4353784,bF,2.00,17.061,15.534,0.054,2.220,0.109,g
2460478.93357,2024-06-17.4366277,bF,2.00,16.911,15.659,0.069,1.979,0.125,g
2460478.93481,2024-06-17.4378675,bF,2.01,16.861,15.496,0.062,2.300,0.131,g
2460479.92854,2024-06-18.4315384,bF,1.83,16.987,14.906,0.032,3.959,0.117,g
2460479.92978,2024-06-18.4327796,bF,1.73,17.070,14.946,0.031,3.818,0.108,g
2460479.93104,2024-06-18.4340366,bF,1.73,17.046,15.073,0.035,3.395,0.111,g
2460485.91097,2024-06-24.4136163,bj,1.55,15.344,>15.344,99.990,2.625,0.529,g
2460485.91220,2024-06-24.4148392,bj,1.63,15.712,15.630,0.203,2.034,0.377,g
2460485.91341,2024-06-24.4160481,bj,1.99,14.918,>14.918,99.990,1.591,0.784,g
2460487.90383,2024-06-26.4063516,bF,1.78,16.699,15.541,0.075,2.206,0.152,g
2460487.90509,2024-06-26.4076019,bF,1.99,16.470,15.347,0.078,2.636,0.188,g
2460487.90634,2024-06-26.4088505,bF,2.02,16.484,15.192,0.067,3.045,0.185,g
2460488.90413,2024-06-27.4065832,bF,1.49,15.191,>15.191,99.990,2.537,0.609,g
2460488.90537,2024-06-27.4078218,bF,1.66,15.755,15.282,0.142,2.799,0.362,g
2460488.90661,2024-06-27.4090667,bF,1.61,15.573,15.270,0.166,2.830,0.429,g
2460489.91611,2024-06-28.4184976,bj,1.95,99.990,99.990,99.990,99.990,99.990,g
2460491.67229,2024-06-30.1745656,bn,1.57,16.469,15.008,0.057,3.604,0.189,g
2460491.67352,2024-06-30.1757991,bn,1.55,16.440,14.823,0.049,4.277,0.194,g
2460491.67475,2024-06-30.1770268,bn,1.54,15.893,14.998,0.096,3.638,0.320,g
2460495.86837,2024-07-04.3703625,bj,1.58,17.240,15.519,0.045,2.252,0.092,g
2460495.86960,2024-07-04.3715866,bj,1.56,17.271,15.594,0.047,2.101,0.090,g
2460495.87083,2024-07-04.3728158,bj,1.54,17.096,15.481,0.049,2.332,0.106,g
2460496.94474,2024-07-05.4466549,bj,1.60,16.558,15.543,0.086,2.203,0.173,g
2460496.94597,2024-07-05.4478827,bj,1.49,16.427,15.208,0.071,2.999,0.195,g
2460496.94720,2024-07-05.4491093,bj,1.58,16.169,15.617,0.132,2.057,0.248,g
2460498.86888,2024-07-07.3706672,bj,1.57,17.249,15.209,0.033,2.995,0.092,g
2460498.87011,2024-07-07.3718937,bj,1.54,17.288,15.500,0.042,2.292,0.089,g
2460498.87134,2024-07-07.3731182,bj,1.52,17.245,15.373,0.039,2.576,0.092,g
2460500.85522,2024-07-09.3568620,bF,1.64,17.031,14.813,0.028,4.314,0.113,g
2460500.85647,2024-07-09.3581135,bF,1.63,17.136,14.977,0.030,3.710,0.102,g
2460500.85772,2024-07-09.3593638,bF,1.62,17.122,14.965,0.030,3.748,0.103,g
2460502.86077,2024-07-11.3622675,bF,2.11,17.053,15.169,0.039,3.106,0.110,g
2460502.86201,2024-07-11.3635096,bF,2.12,17.148,15.421,0.044,2.463,0.101,g
2460504.84933,2024-07-13.3506888,bF,1.81,17.205,15.457,0.044,2.383,0.095,g
2460504.85058,2024-07-13.3519311,bF,1.70,17.226,15.311,0.037,2.728,0.094,g
2460504.85182,2024-07-13.3531734,bF,1.71,17.101,15.177,0.037,3.083,0.105,g
2460505.87201,2024-07-14.3732976,bj,1.60,17.315,15.406,0.038,2.500,0.086,g
2460505.87325,2024-07-14.3745284,bj,1.58,17.310,15.327,0.035,2.686,0.087,g
2460505.87448,2024-07-14.3757574,bj,1.57,17.357,15.506,0.040,2.277,0.083,g
2460506.92557,2024-07-15.4267766,bj,1.53,17.244,15.577,0.048,2.134,0.093,g
2460506.92680,2024-07-15.4280054,bj,1.53,17.290,15.576,0.046,2.134,0.089,g
2460506.92804,2024-07-15.4292368,bj,1.53,17.266,15.382,0.039,2.555,0.092,g
2460508.83159,2024-07-17.3326562,bF,1.62,17.131,15.761,0.062,1.801,0.102,g
2460508.83283,2024-07-17.3338949,bF,1.64,17.266,15.669,0.050,1.960,0.090,g
2460508.83408,2024-07-17.3351325,bF,1.57,17.214,15.547,0.047,2.194,0.095,g
2460509.84720,2024-07-18.3481819,bj,1.57,16.635,15.595,0.084,2.099,0.161,g
2460509.84842,2024-07-18.3494072,bj,1.59,16.634,15.230,0.060,2.938,0.161,g
2460509.84966,2024-07-18.3506416,bj,1.53,16.581,15.238,0.064,2.916,0.170,g
2460510.83353,2024-07-19.3344466,bF,1.78,16.416,15.579,0.101,2.130,0.197,g
2460510.83477,2024-07-19.3356888,bF,1.64,16.513,15.684,0.102,1.933,0.180,g
2460510.83602,2024-07-19.3369401,bF,1.68,16.380,15.349,0.085,2.635,0.204,g
2460513.82328,2024-07-22.3239671,bF,1.99,16.173,15.395,0.107,2.524,0.247,g
2460513.82452,2024-07-22.3252094,bF,2.00,16.142,15.403,0.111,2.506,0.254,g
2460513.82576,2024-07-22.3264435,bF,2.05,16.241,15.582,0.120,2.125,0.232,g
2460514.82308,2024-07-23.3236929,bj,1.54,16.107,15.826,0.169,1.697,0.262,g
2460514.82430,2024-07-23.3249181,bj,1.55,16.255,15.851,0.151,1.658,0.229,g
2460514.82554,2024-07-23.3261516,bj,1.54,16.049,15.731,0.163,1.853,0.276,g
2460515.92170,2024-07-24.4222312,bj,1.64,16.558,15.603,0.091,2.084,0.173,g
2460515.92294,2024-07-24.4234714,bj,1.66,16.464,15.442,0.085,2.417,0.189,g
2460515.92418,2024-07-24.4247120,bj,1.69,16.526,15.560,0.090,2.167,0.178,g
2460516.93083,2024-07-25.4312807,bj,1.55,16.438,15.196,0.070,3.029,0.193,g
2460516.93205,2024-07-25.4325039,bj,1.57,16.389,15.288,0.079,2.786,0.202,g
2460518.82204,2024-07-27.3223534,bF,1.66,16.971,15.317,0.048,2.712,0.118,g
2460518.82328,2024-07-27.3235932,bF,1.50,16.911,15.478,0.058,2.339,0.125,g
2460518.82452,2024-07-27.3248350,bF,1.57,16.812,15.528,0.067,2.232,0.137,g
2460519.81762,2024-07-28.3178557,bj,1.54,16.677,14.818,0.039,4.296,0.155,g
2460519.81886,2024-07-28.3190949,bj,1.57,16.719,14.742,0.035,4.606,0.150,g
2460520.82296,2024-07-29.3231204,bF,1.59,17.074,14.981,0.032,3.696,0.108,g
2460520.82420,2024-07-29.3243625,bF,1.63,17.052,15.072,0.035,3.396,0.110,g
2460520.82544,2024-07-29.3256033,bF,1.67,17.085,15.209,0.039,2.995,0.107,g
2460521.84672,2024-07-30.3468071,bj,1.54,15.970,15.486,0.140,2.321,0.297,g
2460521.84795,2024-07-30.3480380,bj,1.62,15.260,15.259,0.219,2.862,0.572,g
2460521.84918,2024-07-30.3492668,bj,1.52,14.992,14.739,0.173,4.619,0.732,g
2460523.88903,2024-08-01.3889531,bj,2.23,99.990,99.990,99.990,99.990,99.990,g
2460523.89026,2024-08-01.3901807,bj,1.60,99.990,99.990,99.990,99.990,99.990,g
2460525.96529,2024-08-03.4650562,br,1.45,16.609,15.331,0.067,2.678,0.165,g
2460525.96653,2024-08-03.4662870,br,1.38,16.588,15.320,0.068,2.705,0.169,g
2460525.96774,2024-08-03.4675098,br,1.42,16.366,15.298,0.082,2.759,0.207,g
2460526.94165,2024-08-04.4413425,bj,1.75,99.990,99.990,99.990,99.990,99.990,g
2460529.97393,2024-08-07.4733884,br,1.51,15.802,>15.802,99.990,1.539,0.347,g
2460529.97516,2024-08-07.4746173,br,1.53,15.362,15.274,0.202,2.821,0.521,g
2460530.82780,2024-08-08.3271988,bF,1.78,17.177,15.067,0.031,3.415,0.098,g
2460530.82904,2024-08-08.3284406,bF,1.69,17.207,15.143,0.033,3.183,0.095,g
2460530.83028,2024-08-08.3296758,bF,1.73,17.329,15.333,0.035,2.671,0.085,g
2460530.97342,2024-08-08.4728016,br,1.44,16.019,14.915,0.079,3.930,0.285,g
2460530.97463,2024-08-08.4740233,br,1.55,15.806,15.068,0.111,3.411,0.346,g
2460530.97586,2024-08-08.4752495,br,1.52,15.532,15.222,0.165,2.962,0.445,g
2460531.97276,2024-08-09.4720769,br,1.65,16.068,14.660,0.060,4.968,0.274,g
2460531.97400,2024-08-09.4733105,br,1.55,15.888,15.017,0.098,3.575,0.322,g
2460531.97522,2024-08-09.4745255,br,1.57,15.713,14.760,0.091,4.528,0.378,g
2460535.96273,2024-08-13.4617495,br,1.43,16.879,15.043,0.040,3.489,0.130,g
2460535.96396,2024-08-13.4629781,br,1.39,16.890,14.885,0.035,4.037,0.129,g
2460535.96519,2024-08-13.4642057,br,1.44,16.784,14.893,0.038,4.005,0.142,g
2460537.53607,2024-08-15.0349658,bn,1.51,16.661,15.055,0.050,3.452,0.158,g
2460537.53728,2024-08-15.0361839,bn,1.50,16.663,14.792,0.039,4.401,0.158,g
2460537.53850,2024-08-15.0374020,bn,1.54,16.555,14.552,0.035,5.482,0.175,g
2460538.52076,2024-08-16.0195871,bn,1.54,16.072,15.676,0.152,1.949,0.271,g
2460538.52199,2024-08-16.0208133,bn,1.63,15.698,15.601,0.201,2.087,0.382,g
2460538.52327,2024-08-16.0220913,bn,1.56,16.220,15.262,0.091,2.850,0.237,g
2460539.52818,2024-08-17.0269320,bn,1.62,16.221,15.292,0.093,2.773,0.236,g
2460539.52979,2024-08-17.0285403,bn,1.59,16.265,15.034,0.070,3.517,0.227,g
2460539.53178,2024-08-17.0305366,bn,1.63,16.286,14.983,0.066,3.688,0.223,g
2460540.52709,2024-08-18.0257670,bn,1.60,15.996,14.676,0.065,4.894,0.291,g
2460540.52835,2024-08-18.0270284,bn,1.54,16.013,14.562,0.058,5.436,0.287,g
2460540.52960,2024-08-18.0282815,bn,1.53,16.235,14.943,0.067,3.826,0.234,g
2460541.52644,2024-08-19.0250447,bn,1.59,16.084,15.110,0.089,3.284,0.268,g
2460541.52912,2024-08-19.0277208,bn,1.52,15.958,15.414,0.133,2.479,0.301,g
2460548.81127,2024-08-26.3093605,bF,1.75,17.144,15.331,0.041,2.676,0.101,g
2460548.81252,2024-08-26.3106170,bF,1.67,17.197,15.388,0.041,2.538,0.096,g
2460548.81378,2024-08-26.3118711,bF,1.61,17.205,15.311,0.038,2.727,0.096,g
2460552.59516,2024-08-30.0929961,bn,1.56,17.122,15.146,0.035,3.173,0.103,g
2460552.59645,2024-08-30.0942847,bn,1.55,17.231,15.314,0.037,2.719,0.093,g
2460552.59769,2024-08-30.0955254,bn,1.55,17.171,15.220,0.036,2.965,0.099,g
2460552.91770,2024-08-30.4155083,br,1.56,17.011,15.251,0.043,2.883,0.114,g
2460552.91893,2024-08-30.4167452,br,1.57,17.123,15.495,0.049,2.302,0.103,g
2460552.92016,2024-08-30.4179684,br,1.58,17.079,15.534,0.053,2.219,0.107,g
2460554.71680,2024-09-01.2144898,bF,1.61,17.302,15.412,0.038,2.484,0.087,g
2460554.71805,2024-09-01.2157375,bF,1.62,17.283,15.436,0.040,2.429,0.089,g
2460554.71929,2024-09-01.2169798,bF,1.56,17.205,15.492,0.045,2.308,0.095,g
2460555.70892,2024-09-02.2065550,bF,1.65,17.100,15.074,0.034,3.390,0.105,g
2460555.71018,2024-09-02.2078123,bF,1.64,17.093,14.985,0.031,3.683,0.106,g
2460555.71144,2024-09-02.2090662,bF,1.61,17.156,15.003,0.030,3.622,0.100,g
2460556.75500,2024-09-03.2525659,bj,1.63,17.284,15.425,0.039,2.456,0.089,g
2460556.75623,2024-09-03.2537961,bj,1.63,17.275,15.294,0.035,2.768,0.090,g
2460556.75747,2024-09-03.2550357,bj,1.62,17.221,15.333,0.038,2.673,0.094,g
2460557.75342,2024-09-04.2509148,bj,1.56,17.171,15.031,0.030,3.530,0.099,g
2460557.75466,2024-09-04.2521487,bj,1.60,17.186,14.990,0.029,3.664,0.098,g
2460557.75588,2024-09-04.2533799,bj,1.57,17.184,15.090,0.032,3.343,0.098,g
2460558.80075,2024-09-05.2981883,bF,1.65,17.312,15.161,0.030,3.129,0.087,g
2460558.80201,2024-09-05.2994457,bF,1.55,17.229,15.086,0.030,3.353,0.094,g
2460558.80327,2024-09-05.3006950,bF,1.64,17.210,14.993,0.028,3.656,0.095,g
2460561.70040,2024-09-08.1976586,bF,1.66,17.135,15.417,0.045,2.472,0.102,g
2460561.70166,2024-09-08.1989209,bF,1.71,17.218,15.434,0.042,2.435,0.094,g
2460561.70292,2024-09-08.2001723,bF,1.63,17.251,15.478,0.043,2.338,0.092,g
2460563.88962,2024-09-10.3867391,br,1.52,16.720,15.359,0.063,2.608,0.150,g
2460563.89084,2024-09-10.3879631,br,1.54,16.833,15.490,0.065,2.313,0.138,g
2460563.89208,2024-09-10.3891924,br,1.45,16.530,15.314,0.071,2.719,0.178,g
2460564.88334,2024-09-11.3804062,br,1.43,16.986,14.864,0.031,4.114,0.117,g
2460564.88455,2024-09-11.3816151,br,1.44,17.053,15.048,0.034,3.473,0.110,g
2460564.88577,2024-09-11.3828394,br,1.4,16.969,14.935,0.033,3.853,0.119,g
2460566.71899,2024-09-13.2159541,bF,1.78,16.846,15.495,0.063,2.303,0.133,g
2460566.72148,2024-09-13.2184423,bF,1.66,16.910,15.406,0.055,2.498,0.125,g
2460566.86441,2024-09-13.3613637,bF,1.60,17.247,15.082,0.030,3.367,0.092,g
2460566.86565,2024-09-13.3626043,bF,1.63,17.116,14.780,0.025,4.444,0.104,g
2460566.86689,2024-09-13.3638475,bF,2.03,17.133,14.942,0.029,3.832,0.103,g
2460567.82685,2024-09-14.3237420,bj,1.55,17.041,15.249,0.042,2.889,0.111,g
2460567.82807,2024-09-14.3249684,bj,1.59,17.005,15.152,0.040,3.157,0.115,g
2460567.82930,2024-09-14.3261949,bj,1.58,17.194,15.315,0.039,2.717,0.096,g
2460569.69669,2024-09-16.1934861,bj,1.64,16.368,15.381,0.088,2.555,0.206,g
2460569.69792,2024-09-16.1947158,bj,1.69,16.354,15.462,0.096,2.374,0.209,g
2460573.66311,2024-09-20.1597045,bF,2.05,15.907,14.874,0.085,4.075,0.315,g
2460573.66438,2024-09-20.1609826,bF,2.11,99.990,99.990,99.990,99.990,99.990,g
2460573.66564,2024-09-20.1622284,bF,2.02,16.084,14.827,0.069,4.257,0.268,g
2460573.84112,2024-09-20.3377072,br,1.6,15.732,15.146,0.128,3.174,0.370,g
2460573.84361,2024-09-20.3401974,br,1.83,15.542,15.070,0.142,3.403,0.441,g
2460578.86516,2024-09-25.3615040,bj,1.62,17.189,15.561,0.049,2.165,0.097,g
2460578.86641,2024-09-25.3627590,bj,1.59,17.242,15.534,0.045,2.220,0.092,g
2460578.86763,2024-09-25.3639854,bj,1.62,17.187,15.435,0.044,2.431,0.097,g
2460580.64095,2024-09-27.1372317,bn,1.70,16.514,14.725,0.042,4.678,0.182,g
2460580.64221,2024-09-27.1384836,bn,1.66,16.366,14.684,0.046,4.861,0.208,g
2460580.70987,2024-09-27.2061401,bF,1.68,17.172,14.907,0.027,3.956,0.099,g
2460580.71110,2024-09-27.2073765,bF,1.62,17.149,14.971,0.029,3.730,0.101,g
2460580.71234,2024-09-27.2086175,bF,1.59,17.134,14.962,0.029,3.761,0.102,g
2460583.92556,2024-09-30.4216991,br,1.43,17.125,15.295,0.040,2.767,0.103,g
2460583.92678,2024-09-30.4229212,br,1.44,17.216,15.301,0.037,2.751,0.095,g
2460583.92801,2024-09-30.4241613,br,1.43,17.193,15.513,0.046,2.263,0.097,g
2460585.71886,2024-10-02.2149386,bF,1.65,17.138,14.979,0.030,3.701,0.102,g
2460585.72013,2024-10-02.2162101,bF,1.76,17.205,15.164,0.033,3.121,0.096,g
2460585.72139,2024-10-02.2174662,bF,1.72,17.274,15.299,0.035,2.755,0.090,g
2460585.83871,2024-10-02.3347744,br,1.42,17.170,15.704,0.057,1.898,0.099,g
2460585.83993,2024-10-02.3360032,br,1.43,17.102,15.345,0.043,2.644,0.105,g
2460585.84115,2024-10-02.3372189,br,1.38,17.087,15.496,0.050,2.300,0.106,g
2460586.78472,2024-10-03.2807605,bj,1.53,17.341,15.278,0.033,2.811,0.084,g
2460586.78594,2024-10-03.2819767,bj,1.57,17.284,15.216,0.032,2.977,0.089,g
2460586.78720,2024-10-03.2832405,bj,1.54,17.320,15.265,0.033,2.845,0.086,g
2460587.64038,2024-10-04.1363803,bF,1.59,17.302,15.468,0.040,2.359,0.087,g
2460587.64162,2024-10-04.1376237,bF,1.53,17.274,15.465,0.041,2.368,0.090,g
2460587.64287,2024-10-04.1388751,bF,1.55,17.172,15.308,0.039,2.733,0.098,g
2460588.80799,2024-10-05.3039662,br,1.43,16.934,15.092,0.040,3.337,0.123,g
2460588.80924,2024-10-05.3052086,br,1.41,16.920,14.850,0.032,4.169,0.124,g
2460588.81047,2024-10-05.3064375,br,1.45,16.926,14.830,0.032,4.248,0.124,g
2460589.81073,2024-10-06.3066645,br,1.43,16.965,15.154,0.041,3.149,0.119,g
2460589.81196,2024-10-06.3078965,br,1.44,16.975,14.933,0.033,3.861,0.118,g
